movie_id,title,plot,language,genre
1655292,A Portrait of the Artist as a Young Man,"Stephen Dedalus is a young man growing up in Ireland in the early part of the 20th century. His search for knowledge and undestanding, and the decline of his family's circumstances, lead him to revelations on the nature of art and politics. His personal renaissance makes him feel unwelcome in his own nation, and forces him to decide whether to leave and accept exile, or to stay and fight.",English,Drama
2275914,Sex and the City,"After moving in together in an impossibly beautiful New York apartment, Carrie Bradshaw and Mr. Big make a rather arbitrary decision to get married. The wedding itself proves to be anything but a hasty affair--the guest list quickly blooms from 75 to 200 guests, and Carrie's simple, label-less wedding gown gives way to an enormous creation that makes her look like a gigantic cream puff. An upcoming photo spread in Vogue puts the event--which will take place at the New York Public Library--squarely in the public eye. Meanwhile, Carrie's girlfriends--Samantha, the sexpot; Charlotte, the sweet naïf; and Miranda, the rigid perfectionist--could not be happier. At least, they couldn't be happier for Carrie. Charlotte still has the unrealized hope of getting pregnant. Samantha is finding a loving, committed relationship more grueling than she could have imagined. Miranda unwittingly lets her own unhappiness--created when Steve admits to cheating on her just once--spoil Carrie's. After a heated encounter with Steve, she happens to spot Mr. Big and tells him he's crazy to get married. She's really only thinking of her own marriage. But her angry remark gets Mr. Big to thinking.",English,Comedy
2407443,The Retreat,"Stranded in the middle of desolate Iowa back-roads without his car or belongings, Derek's self-proclaimed unattachment to material possessions, relationships, and philosophies is put to the test. 'The Retreat' is a comedic, meditative fable that takes a look at alternative spirituality, and what it means to truly \let go.\""""",English,Comedy
2012528,Kapisa,"A four-man team of US Army soldiers are assigned to a remote observation post in Kapisa - Afghanistan's most deadly province. When a young soldier's fateful blunder thrusts the team's safety up against impossible odds, life-long friends Staff Sergeant Shepherd and Sergeant Mitchell will be forced to make some of war's most unthinkable decisions. Romanticized flashbacks to Shepherd's pre-deployment wedding juxtaposed with the intensifying situation on the battlefield present the soldiers' proverbial conflict between family promises and self-preservation with brotherhood, heroics, and sacrifice. War, as it were, is no place for ideas such as fate and destiny.",English,Drama
1813341,Debut,"Free from the shackles of mandatory education, a young man takes his first steps towards a glittering career in screenwriting. But every great script begins with a single word - and our wannabe cannot think of one. Locked away in his bedroom, with only a blank Word document for company, he discovers that inspiration cannot be forced, should not be scheduled, and is regularly uninspired. Surely writing a script's not this hard - it's just talking, right?",English,Comedy
1780197,Clubhouse Detectives in Big Trouble,"The Lovable gang of detectives are at it once again when they find on old map in a violin case at a yard sale and it's then that there involved in a full fledged chase to save their beloved clubhouse but can the 4 of them just kids outwhit a greedy man on their trail ,and the neighborhood snobs? Find out in the Clubhouse Detectives in Big Trouble.",English,Adventure
1709526,Bag om dansen,"A lonely middle aged woman, Anne-Grethe, takes refuge from the cold in a pizza parlor. The warm and friendly owner, the immigrant Hakim, comforts her. There is an instant connection between them and they can't help but be fascinated by each other. Anne-Grethe invites Hakim to join her square dance team, but when they show up, the rest of the team won't accept the newcomer. Anne-Grethe doesn't realize that it is because Hakim is an immigrant, and is embarrassed when Hakim has to explain it to her. They choose to stick together no matter what people think. Unfortunately their happy moment is brief, as Hakim is torn away and Anne-Grethe is left alone, determined to show the world how she felt about Hakim.",Danish,Drama
2396566,The Naturalized,"Weaving together the lives of different people from different countries who all share a quest for citizenship by choice, not birthright, this documentary travels from a citizenship class in San Jose to a naturalization ceremony in Iraq. Along the way, there's unprecedented access to the United States Citizenship and Immigration Service, revealing the complex process up-close, including a marriage interview and the one-on-one Citizenship Exam. How many amendments are in the Constitution? To become an American, not knowing is not an option. Contemporary stories of struggle and success are combined with insightful interviews from notable naturalized citizens like Fareed Zakaria, Alan Cumming, David Rakoff and Isabel Allende.",English,Documentary
2517463,Zaman,"An undercover inspector of the Antwerp criminal investigation unit faces problems not only in his professional life, but also at home. When he is partnered with a young, over-confident colleague, he loses control over the case in hand, a situation that further takes its toll on his marriage. He's forced to ask himself whether his job is an addiction, a hunt for people that becomes more exciting the shrewder his opponent is.",Dutch,Crime
1972694,If It Kills Me,"An aspiring singer/songwriter searching for his own inner truth is caught between the forces of two women, one who loves, and supports him in his journey, and the other who is only out to steal his soul. Will his need to make her happy ultimately lead to his demise?",English,Drama
